Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.kW kW,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.OAT DEG F
2/24/2021,19:30:00,66.874802,0.0,14.791748000000002,21.992079,2.3e-05,60.894622999999996,1.994375,49.259995
2/24/2021,19:45:00,60.099823,0.0,16.729423999999998,20.29269,2.3e-05,60.380089,1.994375,49.154999
2/24/2021,20:00:00,63.768562,0.0,13.914489999999999,21.79215,2.3e-05,61.222072999999995,2.0268740000000003,48.979996
2/24/2021,20:15:00,65.19980600000001,0.0,16.353622,21.79215,2.3e-05,60.542149,2.078749,48.875
2/24/2021,20:30:00,61.987312,0.0,18.343025,20.392654,2.3e-05,59.949966,1.999687,48.839996
2/24/2021,20:45:00,61.118568,0.0,13.680496,21.592222,2.3e-05,61.29063000000001,2.029999,48.839996
2/24/2021,21:00:00,65.893555,0.0,14.198279999999999,21.292332000000002,2.3e-05,61.165623,2.027812,48.875
2/24/2021,21:15:00,63.624809,0.0,17.879524,20.392654,2.3e-05,60.111518999999994,2.0331240000000004,48.734992999999996
2/24/2021,21:30:00,60.76232099999999,0.0,16.193535,22.291971,2.3e-05,60.60654399999999,2.036249,48.769997
2/24/2021,21:45:00,61.412315,0.0,15.083023,21.092403,2.3e-05,60.870911,2.009687,49.014998999999996
2/24/2021,22:00:00,67.0998,0.0,16.180679,20.692547,2.3e-05,60.56679200000001,1.9224990000000002,48.945
2/24/2021,22:15:00,63.90606700000001,0.0,3.637024,4.098523999999999,2.3e-05,64.193375,0.578125,49.119995
2/24/2021,22:30:00,66.999802,0.0,0.880028,3.698668,2.3e-05,69.020126,0.501875,49.154999
2/24/2021,22:45:00,81.087265,0.0,6.8405380000000005,3.598704,2.3e-05,63.362389,0.45875,48.664993
2/24/2021,23:00:00,53.443592,0.0,24.191795000000003,3.798632,2.3e-05,58.337318,0.520937,48.419998
2/24/2021,23:15:00,54.756088,0.0,1.335037,3.698668,2.3e-05,66.685066,0.518125,48.664993
2/24/2021,23:30:00,61.87481700000001,0.0,1.055016,3.698668,2.3e-05,71.91037,0.516562,48.945
2/24/2021,23:45:00,79.356018,0.0,1.0230709999999998,3.698668,2.3e-05,64.947929,0.46375,49.154999
