Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.AH06.SUP.TEMP.STPT DEG F,41CS.RF.OAT DEG F,41CS.RF.AH06.EFF.SPS In WC,41CS.RF.AH06.kW kW,41CS.RF.AH06.AVG.HUMID %  RH,41CS.RF.AH06.SPEED PCT,41CS.RF.AH06.SUP.FLOW CFM
5/5/2021,15:17:17,62.074814,0.774166,,0.950000,61.345486,1.994999,62.399998,55.559998,,23.791431
5/5/2021,15:17:47,,,,,,1.892499
5/5/2021,15:17:48,,,,,,2.049374
5/5/2021,15:17:57,,,,,,1.912499
5/5/2021,15:17:59,,,,,,2.062499
5/5/2021,15:18:04,,,,,,1.938437
5/5/2021,15:18:18,,,,,,2.041562
5/5/2021,15:19:17,,,,,,,62.399998,55.559998
5/5/2021,15:19:18,62.074814,0.774166,,0.950000,61.345486,2.041562,,,,23.791431
5/5/2021,15:19:26,,,,,,1.940624
5/5/2021,15:19:27,,,,,,2.055624
5/5/2021,15:19:36,,,,,,1.944062
5/5/2021,15:19:38,,,,,,2.059062
5/5/2021,15:19:43,63.074814
5/5/2021,15:19:58,,,,,,1.952499
5/5/2021,15:20:01,,,,,,2.079374
5/5/2021,15:20:03,,,,,,1.972812
5/5/2021,15:20:04,,,,,,2.085624
5/5/2021,15:20:13,,,,,,1.981562
5/5/2021,15:20:42,,,,,,2.088437
5/5/2021,15:20:50,,,,,,2.080625
5/5/2021,15:21:18,63.074814,0.774166,,0.950000,61.345486,2.080625,62.399998,55.559998,,23.791431
5/5/2021,15:21:39,,,,,,1.974062
5/5/2021,15:21:51,,,,,,2.074374
5/5/2021,15:21:57,,,,,,1.946874
5/5/2021,15:22:07,,,,,,2.054999,,,,22.491899
5/5/2021,15:22:11,,,,,,,,,,23.791431
5/5/2021,15:22:31,,,,,,2.028437
5/5/2021,15:22:42,,,,,,1.927187
5/5/2021,15:22:47,,,,,,2.031874
5/5/2021,15:23:18,63.074814,0.774166,,0.950000,61.345486,2.031874,62.399998,55.559998,,23.791431
5/5/2021,15:23:28,,,,,,2.049374
5/5/2021,15:24:21,,,,,,1.948749
5/5/2021,15:24:37,,,,,,2.056250
5/5/2021,15:24:41,,,,,,1.954375
5/5/2021,15:24:44,,,,,,2.078749
5/5/2021,15:24:53,,,,,,1.971249
5/5/2021,15:25:18,63.074814,0.774166,,0.950000,61.345486,1.971249,62.399998,55.559998,,23.791431
5/5/2021,15:25:26,,,,,62.346077
5/5/2021,15:26:41,,,,,,1.870312
5/5/2021,15:26:44,,,,,,1.985312
5/5/2021,15:27:02,,,,,,1.855624
5/5/2021,15:27:03,,,,,,1.972499
5/5/2021,15:27:10,,,,,,1.966874
5/5/2021,15:27:18,63.074814,0.774166,,0.950000,62.346077,1.966874,62.399998,55.559998,,23.791431
5/5/2021,15:27:28,62.074814
5/5/2021,15:29:19,62.074814,0.774166,,0.950000,62.346077,1.966874,62.399998,55.559998,,23.791431
5/5/2021,15:29:46,61.062325
